taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Lythrurus_umbratilis	1	1	2	2	0	0
Masturus_lanceolatus	1	1	2	2	0	1
Dissostichus_mawsoni	1	?	2	?	0	0
Platystacus_cotylephorus	1	?	2	?	0	0
Pimelodus_ornatus	1	1	2	2	0	0
Trachydoras_microstomus	1	1	2	2	0	0
Scorpiodoras_heckelii	1	1	2	2	0	0
Bathypterois_pectinatus	1	1	2	2	0	0
Osteoglossum_bicirrhosum	1	1	2	1	0	0
Corydoras_sp._(Mo_1991)	1	1	2	2	0	0
Creagrutus_sp._(Fink_and_Fink_1981)	1	1	2	1	0	0
Arius_sp._(Royero_1999)	1	1	2	2	0	0
Distichodus_notospilus	1	1	2	1	0	0
Microglanis_eurystoma	1	?	2	?	0	0
Bathypterois_longipes	1	1	2	2	0	0
Clarias_fuscus	1	1	1	2	1	0
Anodontiglanis_dahli	1	1	2	2	1	0
Gagata_gagata	1	1	2	2	0	0
Entomocorus_n._sp._(Royero_1999)	1	1	2	2	0	0
Chrysichthys_bocagii	1	1	2	2	0	0
Deltistes_luxatus	?	1	?	2	0	0
Batasio_tengana	1	1	2	2	0	0
Parachromis_motaguensis	?	1	?	2	0	0
Chasmocranus_chimantanus	1	1	2	2	0	0
Dolichancistrus_atratoensis	1	1	2	2	0	0
Hemibagrus_wyckioides	1	1	2	2	0	0
Nemadoras_leporhinus	1	1	2	2	0	0
Scoloplax_distolothrix	1	1	2	2	0	1
Xyliphius_cf._lepturus_(Friel_1994)	1	?	2	?	0	0
Tachysurus_fulvidraco	1	1	2	2	0	0
Neoplecostomus_sp._(Britto_2003)	1	?	2	?	0	0
Amblyceps_laticeps	1	?	2	?	0	0
Bryconaethiops_boulengeri	1	1	2	2	0	0
Champsocephalus_gunnari	1	1	2	2	0	0
Sudis_hyalina	1	1	2	2	0	0
Aspredinichthys_filamentosus	1	?	2	?	0	0
Parazen_pacificus	1	1	2	2	0	0
Malapterurus_monsembeensis	1	1	2	2	0	0
Plectrypops_lima	1	1	2	2	0	0
Phenacorhamdia_sp._C_(Bockmann_1998)	1	1	2	2	0	0
Hemibagrus_macropterus	1	1	2	2	0	0
Paralepis_brevirostris	1	1	2	2	0	0
Esox_niger	1	1	2	1	0	0
Paraliparis_garmani	1	0	2	0	0	1
Barbus_callensis	1	1	2	1	0	0
Esox_sp._(Fink_and_Fink_1981)	1	1	2	1	0	0
Hemibagrus_planiceps	1	1	2	2	0	0
Saurida_undosquamis	1	1	2	2	0	0
Naso_unicornis	1	1	2	2	0	0
Melanotaenia_splendida	1	1	2	2	0	0
Oxycheilinus_arenatus	1	1	2	2	0	0
Adrianichthys_kruyti	1	1	2	2	0	0
Hemibagrus_punctatus	1	1	2	2	0	0
Leptoancistrus_canensis	1	1	2	2	0	0
Pungitius_pungitius	1	1	2	2	0	0
Lasiancistrus_sp._(Armbruster_2004)	1	1	2	2	0	0
Vandellia_sp._(Fink_and_Fink_1981)	1	1	2	1	0	0
Neocyttus_rhomboidalis	1	1	2	2	0	0
Pterobrycon_landoni	?	1	?	2	0	0
Corydoras_axelrodi	1	?	2	?	0	0
Belonoglanis_tenuis	1	1	2	2	0	0
Glandulocauda_melanogenys	?	1	?	2	0	0
Kronichthys_heylandi	1	1	2	2	0	0
Pimelodella_australis	1	1	2	2	0	0
Chiloglanis_deckenii	1	1	2	2	1	0
Doumea_alula	1	1	2	2	0	0
Micralestes_cf._elongatus_(Zanata_and_Vari_2005)	1	1	2	2	0	0
Ancistrus_sp._(Armbruster_2004)	1	1	2	2	0	0
Centromochlus_heckelii	1	1	2	2	0	0
Notropis_stramineus	1	1	2	2	0	0
Cynopotamus_kincaidi	1	?	2	?	0	0
Ernstichthys_megistus	1	?	2	?	0	0
Lepidorhombus_boscii	1	1	2	2	0	0
Genidens_genidens	1	1	2	2	0	0
Sargocentron_vexillarium	?	1	?	2	0	0
Oryzias_sarasinorum	1	1	2	2	0	0
Loricariinae_sp._(Friel_1994)	1	?	2	?	0	0
Diapoma_speculiferum	?	1	?	2	0	0
Ariopsis_latirostris	1	1	2	2	0	0
Orthodon_microlepidotus	1	1	2	2	0	0
Notropis_wickliffi	1	1	2	2	0	0
Pterobunocephalus_dolichurus	1	?	2	?	0	0
Alestes_baremoze	1	1	2	2	0	0
Aspredo_aspredo	1	1	2	2	0	0
Thrissops_cephalus	1	1	2	2	0	0
Cetopsidium_pemon	1	1	2	2	0	0
Parachiloglanis_hodgarti	1	?	2	?	0	0
Clarotes_laticeps	1	1	2	2	0	0
Plotosus_canius	1	1	2	2	0	0
Synodontis_acanthomias	1	1	2	2	0	0
Orinocodoras_eigenmanni	1	?	2	?	0	0
Corydoras_ambiacus	1	?	2	?	0	0
Chirocentrodon_bleekerianus	1	1	1	1	1	0
Pseudobunocephalus_rugosus	1	?	2	?	0	0
Sperata_seenghala	1	1	2	2	0	0
Synodontis_pleurops	1	1	2	2	0	0
Hypsidoris_farsonensis	1	1	2	1	0	0
Chrysichthys_walkeri	1	1	2	2	0	0
Aptocyclus_ventricosus	1	?	2	?	0	0
Amsichthys_knighti	1	1	1	1	0	0
Cinetodus_carinatus	1	1	2	2	0	0
Microlepidogaster_sp._(Armbruster_2004)	1	1	2	2	0	0
Barbus_barbus	1	1	2	1	0	0
Serrasalmus_rhombeus	1	1	2	2	0	0
Noturus_flavus	1	1	2	2	0	0
Acestrorhynchus_heterolepis	1	1	2	2	0	0
Akysis_sp._1_(de_Pinna_1996)	1	?	2	?	0	0
Notropis_oxyrhynchus	1	1	2	2	0	0
Elassoma_zonatum	?	1	?	2	0	0
Genus_11_sp._(Bockmann_1998)	1	1	2	2	0	0
Chrysichthys_auratus	1	1	2	2	0	0
Imparfinis_microps	1	1	2	2	0	0
Neopagetopsis_ionah	1	1	2	2	0	0
Chaetostoma_pearsei	1	1	2	2	0	0
Lamontichthys_llanero	1	1	2	2	0	0
Bagrichthys_macropterus	1	1	2	2	0	0
Hypostomus_emarginatus_1_(Armbruster_2004)	1	1	2	2	0	0
Andersonia_leptura	1	1	2	2	0	0
Zenion_hololepis	1	1	2	2	0	0
Cetopsis_plumbea	1	1	2	2	0	0
Brochis_splendens	1	1	2	2	0	0
Agamyxis_albomaculatus	1	1	2	2	0	0
Amphilius_longirostris	1	1	2	2	0	0
Petersius_conserialis	1	1	2	2	0	0
Exostoma_labiatum	1	1	2	2	0	0
Chionodraco_myersi	1	1	2	2	0	0
Imparfinis_sp._A_(Bockmann_1998)	1	1	2	2	0	0
Glyptothorax_sinensis	1	1	2	2	0	0
Hoplomyzon_sp._(Friel_1994)	1	?	2	?	0	0
Hemiodus_unimaculatus	1	1	2	2	0	0
Stolothrissa_tanganicae	1	1	1	1	1	0
Pseudobagarius_macronemus	1	1	2	2	0	0
Mystus_bocourti	1	1	2	2	0	0
Tetranematichthys_n._sp._(Royero_1999)	1	1	2	2	0	0
Scopaeocharax_rhinodus	?	1	?	2	0	0
Corydoras_stenocephalus	1	?	2	?	0	0
Oreoglanis_delacouri	1	1	2	2	0	0
Ladigesia_roloffi	1	1	2	2	0	0
Rhamdiopsis_sp._n._A_(Bockmann_1998)	1	1	2	2	0	0
Humbertia_sp._(Arratia_1999)	1	1	2	2	0	0
Ancistrus_chagresi	1	1	2	2	0	0
Tatia_intermedia	1	1	2	2	0	0
Cathorops_melanopus	1	1	2	2	1	0
Albula_sp._(Fink_and_Fink_1981)	1	1	2	1	0	0
Bathysauropsis_gracilis	1	1	2	2	0	0
Gladioglanis_machadoi	1	1	2	2	0	0
Zenopsis_nebulosa	1	1	2	2	0	0
Liobagrus_cf._marginatus_(Mo_1991)	1	1	2	2	0	0
Remora_australis	1	1	2	2	0	0
Glanidium_albescens	1	1	2	2	0	0
Pseudotrematomus_scotti	1	?	2	?	0	0
Pimelodella_sp._B_(Bockmann_1998)	1	1	2	2	0	0
Pseudotatia_parva	1	1	2	2	0	0
Cetopsidium_sp._(de_Pinna,_Ferraris_and_Vari_2007)	1	1	1	1	0	0
Silurus_mento	1	?	2	?	0	0
Notropis_baileyi	1	1	2	2	0	0
Clarias_meladerma	1	1	1	2	1	0
Pseudopimelodus_schultzi	1	?	2	?	0	0
Hexanematichthys_mastersi	1	1	2	2	0	0
Brycinus_lateralis	1	1	2	2	0	0
Algansea_avia	1	1	2	2	0	0
Micralestes_lualabae	1	1	2	2	0	0
Hypostomus_robinii	1	1	2	2	0	0
Astroblepus_heterodon	1	1	2	2	0	0
Xyliphius_lepturus	1	?	2	?	0	0
Pogonopoma_wertheimeri	1	1	2	2	0	0
Capros_aper	1	1	2	2	0	0
Centroberyx_affinis	1	1	2	2	0	0
Pseudomystus_siamensis	1	1	2	2	0	0
Corydoras_undulatus	1	?	2	?	0	0
Otocinclus_sp._(Schaefer_1987)	1	1	2	2	0	0
Bathysaurus_mollis	1	1	2	2	0	0
Galaxias_platei	1	1	2	1	0	0
Alestopetersius_caudalis	1	1	2	2	0	0
Bagrus_docmak	1	1	2	2	0	0
Chaetostoma_sp._(Friel_1994)	1	?	2	?	0	0
Pangasianodon_hypophthalmus	1	1	2	2	0	0
Oxycheilinus_celebicus	1	1	2	2	0	0
Psednos_melanocephalus	1	?	2	?	0	0
Acanthicus_hystrix	1	1	2	2	0	0
Homaloptera_sp._(Fink_and_Fink_1981)	1	1	2	1	0	0
Dekeyseria_pulchra	1	1	2	2	0	0
Chrysichthys_helicophagus	1	1	2	2	0	0
Amarginops_hildae	1	1	2	2	0	0
Netuma_thalassina	1	1	2	2	0	0
Bagroides_melapterus	1	1	2	2	0	0
Corydoras_n._sp._(Britto_2003)	1	?	2	?	0	0
Gagata_itchkeea	1	1	2	2	0	0
Grammicolepis_brachiusculus	1	1	2	2	0	0
Cyttus_australis	1	1	2	2	0	0
Oryzias_luzonensis	1	1	2	2	0	0
Parahollardia_lineata	1	1	2	1	0	0
Gobionotothen_gibberifrons	1	?	2	?	0	0
Pseudobagrus_taeniatus	1	1	2	2	0	0
Pseudauchenipterus_nodosus	1	1	2	2	0	0
Careproctus_reinhardti	1	?	2	?	0	0
Ethmalosa_fimbriata	1	1	1	2	1	0
Lestrolepis_intermedia	1	1	2	2	0	0
Anchoviella_carrikeri	?	1	?	1	0	0
Otothyris_sp._(Britto_2003)	1	?	2	?	0	0
Cichlasoma_urophthalmum	?	1	?	2	0	0
Orthrias_tigris	1	1	2	2	0	0
Macrhybopsis_gelida	1	1	2	2	0	0
Panaqolus_maccus	1	1	2	2	0	0
Sabanejewia_aurata	1	1	2	1	0	0
Crossoloricaria_sp._(Armbruster_2004)	1	1	2	2	0	0
Xenocharax_spilurus	1	1	2	1	0	0
Astroblepus_festae	1	1	2	2	0	0
Acanthobunocephalus_nicoi	1	?	2	?	0	0
Brycon_sp._(Lucena_and_Menezes_1998)	1	?	2	?	0	0
Macropsobrycon_uruguayanae	?	1	?	2	0	0
Corydoras_bondi	1	1	2	2	0	0
Amphilophus_hogaboomorum	?	1	?	2	0	0
Leiocassis_doriae	1	1	2	2	0	0
Ictalurus_furcatus	1	1	2	2	0	0
Amatitlania_nigrofasciata	?	1	?	2	0	0
Hoplomyzon_atrizona	1	?	2	?	0	0
Mochokiella_paynei	1	1	2	2	0	0
Synodontis_alberti	1	1	2	2	0	0
Silurus_aristotelis	1	?	2	?	0	0
Mystus_gulio	1	1	2	2	0	0
Chrysichthys_longipinnis	1	1	2	2	0	0
Nandopsis_haitiensis	?	1	?	2	0	0
Misgurnus_anguillicaudatus	1	1	2	2	0	0
Glyptothorax_trilineatus	1	1	2	2	0	0
Bagarius_bagarius	1	1	2	2	0	0
Lestidiops_affinis	1	1	2	2	0	0
Dianema_urostriatum	1	1	2	2	0	0
Albula_vulpes	?	1	?	1	0	0
Ilisha_megaloptera	1	1	1	1	1	0
Pseudotocinclus_tietensis	1	?	2	?	0	0
Corynopoma_riisei	?	1	?	2	0	0
Hemipsilichthys_gobio	1	1	2	2	0	0
Bunocephalus_chamaizelus	1	1	2	1	0	1
Sperata_aor	1	1	2	2	0	0
Heterocharax_macrolepis	1	?	2	?	0	0
Cynodon_gibbus	1	1	2	2	0	0
Notropis_longirostris	1	1	2	2	0	0
Xyliphius_kryptos	1	?	2	?	0	0
Liobagrus_mediadiposalis	1	?	2	?	0	0
Genus_C_species_C_(Malabarba_1998)	?	1	?	2	0	0
Herichthys_cyanoguttatus	?	1	?	2	0	0
Austroglanis_barnardi	1	1	2	2	0	0
Lefua_nikkonis	1	1	2	2	0	0
Careproctus_melanurus	1	?	2	?	0	0
Corymbophanes_andersoni	1	1	2	2	0	0
Moxostoma_macrolepidotum	?	1	?	2	0	0
Taunayia_bifasciata	1	1	2	2	0	0
Liparis_liparis	1	?	2	?	0	0
Genus_2_sp._A_(Bockmann_1998)	1	1	2	2	0	0
Elops_saurus	1	1	2	1	0	0
Allothrissops_mesogaster	1	1	2	2	0	0
Cyprinella_callistia	1	1	2	2	0	0
Liparis_inquilinus	1	?	2	?	0	0
Chlorophthalmus_atlanticus	1	1	2	2	0	0
Acentronichthys_sp._n._B_(Bockmann_1998)	1	1	2	2	0	0
Rineloricaria_rupestris	1	1	2	2	0	0
Mimagoniates_sylvicola	?	1	?	2	0	0
Alestes_macrophthalmus	1	1	2	2	0	0
Cyttopsis_rosea	1	1	2	2	0	0
Rhamdella_longiuscula	1	1	2	2	0	0
Copionodon_pecten	1	?	2	?	0	0
Synodontis_euptera	1	1	2	2	0	0
Astroblepus_sp._(Armbruster_2004)	1	1	2	2	0	0
Lebiasina_bimaculata	1	1	2	1	0	0
Hypostomus_plecostomus	1	1	2	2	0	0
Pseudeutropius_mitchelli	1	1	2	2	0	0
Cetopsis_amphiloxa	1	1	2	2	0	0
Trichomycterus_taenia	1	1	2	2	0	0
Semotilus_atromaculatus	1	1	2	2	0	0
Tomocichla_tuba	?	1	?	2	0	0
Astroblepus_grixalvii	1	1	2	2	0	0
Potamorhina_laticeps	?	1	?	2	0	0
Glanidium_ribeiroi	1	?	2	?	0	0
Micralestes_acutidens	1	1	2	2	0	0
Bunocephalus_sp._(de_Pinna_1996)	1	1	2	1	0	1
Anaethalion_angustissimus	1	1	2	2	0	0
Glyptothorax_telchitta	1	1	2	2	0	0
Parotocinclus_jimi	1	?	2	?	0	0
Pseudolaguvia_tuberculata	1	1	2	2	0	0
Thymallus_arcticus	1	1	2	2	0	0
Hoplostethus_mediterraneus	1	1	2	2	0	0
Gogo_brevibarbis	1	1	2	2	0	0
Semotilus_corporalis	1	1	2	2	0	0
Leptorhamdia_marmorata	1	1	2	2	0	0
Hassar_affinis	1	1	2	2	0	0
Schizodon_nasutus	?	1	?	2	0	0
Pseudobagrus_medianalis	1	1	2	2	0	0
Enchodus_gracilis	1	1	2	2	0	0
Mochokus_niloticus	1	1	2	2	0	0
Simenchelys_parasitica	1	0	1	0	0	1
Laemolyta_taeniata	?	1	?	2	0	0
Austroglanis_sp._(de_Pinna_1993)	?	1	?	2	0	0
Bathysauroides_gigas	1	1	2	2	0	0
Pagetopsis_macropterus	1	1	2	2	0	0
Chalceus_guaporensis	1	1	2	2	0	0
Microthrissa_royauxi	1	1	1	2	1	0
Erethistes_pusillus	1	1	2	2	0	0
Cyttus_novaezealandiae	1	1	2	1	0	0
Lycenchelys_maculata	1	1	1	1	1	0
Phyllonemus_filinemus	1	1	2	2	0	0
Ancistrus_pirareta	1	1	2	2	0	0
Oxydoras_niger	1	1	2	2	0	0
Corydoras_septentrionalis	1	1	2	2	0	0
Astroblepus_festae_sp._1_(Mo_1991)	1	1	2	2	0	0
Pseudomystus_rugosus	1	1	2	2	0	0
Imparfinis_sp._cf._minutus_(Bockman_1998)	1	1	2	2	0	0
Cyprinella_labrosa	1	1	2	2	0	0
Notropis_candidus	1	1	2	2	0	0
Synodontis_nigriventris	1	1	2	2	0	0
Odontostomops_normalops	1	1	2	2	0	0
Hemiancistrus_holostictus	1	1	2	2	0	0
Chiloglanis_sp._C_(Vigliotta_2008)	1	1	2	2	0	0
Oxyropsis_sp._(Schaefer_1991)	1	?	2	?	0	0
Cetopsis_sandrae	1	1	2	2	0	0
Horiomyzon_retropinnatus	1	1	2	2	0	0
Anchoviella_brevirostris	?	1	?	1	0	0
Catostomus_wigginsi	?	1	?	2	0	0
Pseudancistrus_sp._(Armbruster_2004)	1	1	2	2	0	0
Tyttocharax_sp._A_(Weitzman_and_Fink_1985)	?	1	?	2	0	0
Etrumeus_teres	1	1	2	1	0	0
Tarletonbeania_crenularis	1	1	2	2	0	0
Ixinandria_sp._(Britto_2003)	1	?	2	?	0	0
Pachythrissops_furcatus	1	1	2	2	0	0
Barbatula_toni	1	1	2	2	0	0
Brachyplatystoma_rousseauxii	1	1	2	2	1	0
Corydoras_reticulatus	1	?	2	?	0	0
Aspidoras_aff._poecilus_(Britto_2003)	1	?	2	?	0	0
Amphilophus_robertsoni	?	1	?	2	0	0
Pseudobagarius_pseudobagarius	1	1	2	2	0	0
Dorosoma_smithi	1	1	1	2	1	0
Algansea_barbata	1	1	2	2	0	0
Parotocinclus_spilosoma	1	?	2	?	0	0
Notacanthus_bonaparte	?	1	?	1	0	0
Micralestes_pabrensis	1	1	2	2	0	0
Microsynodontis_sp._(Vigliotta_2008)	1	1	2	2	0	0
Mystus_sp._(Kailola_2004)	1	1	2	2	0	0
Pseudorinelepis_genibarbis	1	1	2	2	0	0
Luxilus_cerasinus	1	1	2	2	0	0
Imparfinis_mirini	1	1	2	2	0	0
Auchenipterichthys_longimanus	1	1	2	2	0	0
Doumea_thysi	1	1	2	2	1	0
Tatia_brunnea	1	1	2	2	0	0
Mystus_keletius	1	1	2	2	0	0
Pteronotropis_welaka	1	1	2	2	0	0
Pelteobagrus_ussuriensis	1	1	2	2	0	0
Pellonula_leonensis	1	1	1	1	1	0
Plotosus_anguillaris	1	1	2	2	0	0
Rhamdioglanis_frenatus	1	1	2	2	0	0
Sturisoma_festivum	1	1	2	2	0	0
Phractura_sp._(Vigliotta_2008)	1	1	2	2	0	0
Hemiancistrus_sp._(Armbruster_2004)	1	1	2	2	0	0
Laides_hexanema	1	1	2	2	0	0
Notropis_leuciodus	1	1	2	2	0	0
Chilodus_punctatus	1	1	2	1	0	0
Imparfinis_nemacheir	1	1	2	2	0	0
Elops_affinis	1	1	2	2	0	0
Carassius_auratus	?	1	?	2	0	0
Imparfinis_borodini	1	1	2	2	0	0
Tocantinsia_piresi	1	1	2	2	0	0
Pareiorhina_sp._(Britto_2003)	1	?	2	?	0	0
Pterygoplichthys_gibbiceps	1	1	2	2	0	0
Zeus_faber	1	1	2	2	0	0
Lycoptera_davidi_cf._L._tokunagai_(Arratia_1999)	?	1	?	2	0	0
Leporinus_gomesi	?	1	?	2	0	0
Chrysichthys_mabusi	1	1	2	2	0	0
Microsynodontis_christyi	1	1	2	2	1	0
Notropis_perpallidus	1	1	2	2	0	0
Tetragonopterus_argenteus	1	1	2	2	0	0
Rineloricaria_jubata	1	1	2	2	0	0
Cetopsis_oliveirai	1	1	2	2	0	0
Batasio_dayi	1	1	2	2	0	0
Liobagrus_andersoni	1	?	2	?	0	0
Catostomus_tahoensis	?	1	?	2	0	0
Rita_gogra	1	1	2	2	0	0
Trachyglanis_sp._(de_Pinna_1993)	1	1	2	2	1	0
Hemibagrus_hainanensis	1	1	2	2	0	0
Hypostomus_plecostomus_2_(Armbruster_2004)	1	1	2	2	0	0
Pseudocorynopoma_doriae	?	1	?	2	0	0
Pholidophorus_bechei	1	1	2	2	0	0
Scopeloberyx_robustus	?	1	?	2	0	0
Trichomycterus_brasiliensis	1	?	2	?	0	0
Notemigonus_crysoleucas	1	1	2	1	0	0
Schistura_fowleriana	1	1	2	2	0	0
Encrasicholina_purpurea	?	1	?	2	0	0
Corydoras_paleatus	1	?	2	?	0	0
Gagata_cenia	1	?	2	?	0	0
Corydoras_guapore	1	?	2	?	0	0
Chrysichthys_sp._1_(de_Pinna_1993)	1	1	2	2	1	0
Synodontis_ornatipinnis	1	1	2	2	0	0
Coreobagrus_ichikawai	1	1	2	2	0	0
Ageneiosus_magoi	1	1	2	2	0	0
Sardina_pilchardus	1	1	1	1	1	0
Pterodoras_granulosus	1	1	2	2	0	0
Prochilodus_vimboides	1	1	2	1	0	0
Parauchenoglanis_ngamensis	1	1	2	2	0	0
Hoplomyzon_sexpapilostoma	1	1	2	2	0	0
Imparfinis_guttatus	1	1	2	2	0	0
Hoplias_malabaricus	1	1	2	1	0	0
Pseudexostoma_yunnanense	1	1	2	2	0	0
Lepomis_marginatus	?	1	?	2	0	0
Opsopoeodus_emiliae	1	1	2	2	0	0
Rosenblattichthys_hubbsi	1	1	2	2	0	0
Microsynodontis_batesii	1	1	2	2	0	0
Misgurnus_mizolepis	1	1	2	2	0	0
Remora_remora	1	1	2	2	0	0
Paramphilius_firestonei	1	1	2	2	1	0
Eutropius_sp._(de_Pinna_1993)	1	1	1	2	1	0
Calophysus_macropterus	1	1	2	2	1	0
Brycinus_aff._nurse_(Zanata_and_Vari_2005)	1	1	2	2	0	0
Dactylopterus_volitans	?	1	?	2	0	0
Astroblepus_longifilis	1	1	2	2	0	0
Chiloglanis_carnosus	1	1	2	1	0	0
Brycinus_sadleri	1	1	2	2	0	0
Microglanis_sp._(de_Pinna_1993)	1	1	2	2	1	0
Chanos_chanos	1	1	2	1	0	0
Pinirampus_pirinampu	1	1	2	2	0	0
Pimelodella_sp._A_(Bockmann_1998)	1	1	2	2	0	0
Sturisoma_lyra	1	1	2	2	0	0
Pseudobagrus_microps	1	1	2	2	0	0
Genus_sp._1_(Royero_1999)	1	1	2	2	0	0
Roestes_ogilviei	1	1	2	2	0	0
Harengula_jaguana	1	1	2	1	0	0
Notropis_atrocaudalis	1	1	2	2	0	0
Saurida_tumbil	1	1	2	2	0	1
Notogoneus_osculus	1	1	2	1	0	0
Hydrocynus_brevis	1	1	2	2	0	0
Phoxinus_perenurus	1	1	2	2	0	0
Plagopterus_argentissimus	1	1	2	2	0	0
Nemuroglanis_mariai	1	1	2	2	0	0
Hybopsis_rubrifrons	1	1	2	2	0	0
Aspidoras_poecilus	1	?	2	?	0	0
Elassodiscus_caudatus	1	?	2	?	0	0
Echeneis_naucrates	1	1	2	2	0	0
Hypostomus_francisci	1	1	2	2	0	0
Potamarius_grandoculis	1	1	2	2	1	0
Glyptothorax_laosensis	1	?	2	?	0	0
Chiloglanis_neumanni	1	1	2	2	0	0
Phractura_tenuicauda	1	1	2	2	1	0
Synodus_scituliceps	1	1	2	2	0	0
Ancistrus_sp._(Britto_2003)	1	?	2	?	0	0
Prietella_phreatophila	1	1	2	2	0	0
Euchiloglanis_davidi	1	1	2	2	0	0
Pangio_kuhlii	1	1	2	2	0	0
Sciades_proops	1	1	2	2	0	0
Moringua_edwardsi	1	0	1	0	0	1
Hoplomyzon_cf._papillatus_(Friel_1994)	1	?	2	?	0	0
Chiloglanis_sp._D_(Vigliotta_(2008)	1	1	2	2	0	0
Anotopterus_pharao	1	1	2	2	0	0
Hemibagrus_bongan	1	1	2	2	0	0
Astroblepus_chotae	1	1	2	2	0	0
Scleromystax_prionotos	1	?	2	?	0	0
Euchilichthys_sp._C_(Vigliotta_2008)	1	1	2	2	0	0
Trachelyopterichthys_anduzei	1	1	2	2	0	0
Astroblepus_whymperi	1	1	2	2	0	0
Horabagrus_brachysoma	1	1	2	2	0	0
Zaireichthys_zonatus	1	1	2	2	1	0
Austroglanis_sclateri	1	1	2	2	0	0
Cheilinus_abudjubbe	1	1	2	2	0	0
Synodontis_decora	1	1	2	2	0	0
Rhamdiopsis_microcephala	1	1	2	2	0	0
Heptapterus_mustelinus	1	1	2	2	0	0
Paracetopsis_esmeraldas	1	1	2	2	0	0
Algansea_tincella	1	1	2	2	0	0
Pseudancistrus_orinoco	1	1	2	2	0	0
Danio_margaritatus	1	?	2	?	0	0
Neoplecostomus_microps	1	1	2	2	0	0
Auchenipterus_dentatus	1	1	2	2	0	0
Saurida_gracilis	1	1	2	2	0	0
Rhamdia_laticauda	1	1	2	2	0	0
Pimephales_promelas	1	1	2	2	0	0
Notropis_braytoni	1	1	2	2	0	0
Hypostomus_cordovae	1	1	2	2	0	0
Parailia_pellucida	1	1	2	2	0	0
Charax_pauciradiatus	1	1	2	2	0	0
Gephyrocharax_sp._(Weitzman_and_Fink_1985)	?	1	?	2	0	0
Mochokus_brevis	1	1	2	2	0	0
Liobagrus_anguillicauda	1	1	2	2	0	0
Notropis_simus	1	1	2	2	0	0
Megalonema_sp._(de_Pinna_1993)	1	1	2	2	1	0
Acrobrycon_sp._(Burns_et_al_1995)	?	1	?	2	0	0
Brycinus_macrolepidotus	1	1	2	1	0	0
Cetopsorhamdia_molinae	1	1	2	2	0	0
Brustiarius_solidus	1	1	2	2	0	0
Dinotopterus_cunningtoni	1	1	2	2	0	0
Cheilinus_lunulatus	1	1	2	2	0	0
Aspistor_hardenbergi	1	1	2	2	0	0
Ageneiosus_inermis	1	1	2	2	0	0
Chiloglanis_sp._F_(Vigliotta_2008)	1	1	2	2	0	0
Hypostomus_sp._round_snout_1_(Armbruster_2004)	1	1	2	2	0	0
Bunocephalus_colombianus	1	1	2	1	0	1
Citharoides_macrolepis	?	1	?	2	0	0
Trigonostigma_hengeli	1	?	2	?	0	0
Erethistoides_montana	1	1	2	2	0	0
Akysis_sp._2_(de_Pinna_1996)	1	?	2	?	0	0
Esox_americanus	1	1	2	2	0	0
Chaenodraco_wilsoni	1	1	2	2	0	0
Aulorhynchus_flavidus	1	1	2	2	0	0
Anadoras_grypus	1	1	2	2	0	0
Bunocephalus_n._sp._5_(Friel_1994)	1	1	2	1	0	1
Synodontis_sp._(Royero_1999)	1	1	2	2	0	0
Psednos_micruroides	1	?	2	?	0	0
Neoarius_pectoralis	1	1	2	2	0	0
Apeltes_quadracus	1	1	2	2	0	0
Pangasius_macronema	1	1	2	2	0	0
Citharoides_macrolepidotus	1	1	2	2	0	0
Rita_kuturnee	1	1	2	2	0	0
Sturisoma_sp._(Friel_1994)	1	?	2	?	0	0
Pseudolabrus_crassilabris	1	1	2	2	0	0
Bunocephalus_verrucosus	1	1	2	1	0	1
Denticetopsis_macilenta	1	1	2	2	0	0
Ilisha_elongata	1	1	1	1	1	0
Chaetostoma_sovichthys	1	1	2	2	0	0
Chaetostoma_stannii	1	1	2	2	0	0
New_genus_(Schaefer_1991)	1	?	2	?	0	0
Amaralia_hypsiura	1	1	2	2	0	0
Coccorella_atlantica	1	1	2	2	0	0
Heteropneustes_sp._(de_Pinna_1993)	1	1	2	2	1	0
Leiarius_marmoratus	1	1	2	2	1	0
Pseudomystus_stenomus	1	1	2	2	0	0
Lamontichthys_filamentosus	1	1	2	2	0	0
Hiodon_alosoides	1	1	2	1	0	0
Chionodraco_hamatus	1	1	2	2	0	0
Olivaichthys_viedmensis	1	?	2	?	0	0
Mimagoniates_inequalis	?	1	?	2	0	0
Sciades_troschelii	1	1	2	2	0	0
Lythrurus_roseipinnis	1	1	2	2	0	0
Chiloglanis_disneyi	1	1	2	2	0	0
Clinostomus_funduloides	1	1	2	2	0	0
Ixinandria_montebelloi	1	1	2	2	0	0
Corydoras_atropersonatus	1	?	2	?	0	0
Coryphaena_equiselis	1	1	2	2	0	0
Notropis_hypsilepis	1	1	2	2	0	0
Wetmorella_albofasciata	1	1	2	2	0	0
Pseudobagrus_pictus	1	1	2	2	0	0
Leporacanthicus_galaxias	1	1	2	2	0	0
Acrochordonichthys_ischnosoma	1	?	2	?	0	0
Chaetostoma_anomalum	1	1	2	2	0	0
Exostoma_sp._(de_Pinna_1996)	1	?	2	?	0	0
Tetranematichthys_quadrifilis	1	1	2	2	0	0
Potamalosa_richmondia	1	1	1	2	1	0
Mimagoniates_rheocharis	?	1	?	2	0	0
